name,lat,lon,population,elevation_m,dist_to_river_km,elev_above_river_m,swe_mar2024_mm,swe_mar_pct_norm,precip_novmar_mm,precip_novmar_pct_norm
Надёжка,54.7420524,71.0130941,539,128.0,91.22,41.0,112.4,147.8,148.6,117.3
Бинаш,54.820618,70.881683,153,127.0,97.87,40.0,114.7,146.7,150.5,116.6
Еремеевка,54.757515,70.890701,155,129.0,91.07,42.0,114.7,146.7,150.5,116.6
Ногайбай,54.881763,70.926979,82,127.0,99.9,46.0,112.8,146.1,150.8,115.7
Образец,54.875397,70.796257,222,129.0,92.73,48.0,112.6,145.1,151.4,115.4
Буденное,53.1812535,66.5524077,492,201.0,15.3,54.0,122.4,156.1,194.3,133.0
Куприяновка,53.221336,66.506973,21,200.0,19.79,56.0,121.0,157.6,194.2,133.0
Жамбыл,53.8894492,73.1089828,255,48.0,0.31,2.0,80.7,136.1,128.0,111.1
Ондирис,53.9784697,72.8934674,325,59.0,10.62,26.0,99.0,141.6,128.8,111.3
Кайрат,52.913689,73.55146,225,76.0,0.6,6.0,61.2,138.9,109.3,106.6
Мортык,53.5622505,72.9286611,388,123.0,22.35,53.0,68.8,133.7,121.0,109.0
Тельжан,53.660759,72.602715,346,125.0,14.9,55.0,69.8,134.2,123.8,109.9
Мальцево,54.2653401,68.3061657,174,131.0,0.68,22.0,98.3,145.5,147.7,111.9
Енбек,54.2487695,68.2516418,106,135.0,0.57,24.0,95.9,146.7,149.5,113.0
Есильское,54.2562283,68.2175455,135,120.0,0.51,13.0,99.4,144.8,148.4,112.1
Барневка,55.1645146,69.4042147,157,114.0,1.02,31.0,120.9,149.7,154.1,112.3
Семипалатное,54.4478457,68.6460797,203,112.0,1.5,15.0,101.4,146.4,146.8,111.7
Писаревка,54.63208,70.732681,319,130.0,75.82,43.0,105.7,152.2,151.7,117.7
Бастомар,54.528683,70.796867,472,128.0,64.95,41.0,102.4,153.3,149.2,118.0
Веселовка,54.577446,70.596321,180,130.0,69.23,36.0,107.8,151.9,152.1,117.1
Новоалександровка,54.496716,68.504807,180,116.0,7.95,12.0,102.4,143.9,146.7,111.2
Шаховское,54.7318153,69.3548342,740,141.0,19.79,48.0,116.2,146.5,153.1,112.8
Стрельниковка,53.9887247,68.3268526,150,161.0,2.18,5.0,49.8,152.4,153.6,115.5
Аксу,53.8229855,67.8078908,160,179.0,18.61,57.0,112.3,154.0,167.4,119.1
Жанасу,53.8326866,67.8870696,127,176.0,16.62,2.0,112.5,155.1,166.0,119.0
Карасай батыра,53.125417,68.0360983,259,285.0,3.37,9.0,144.0,165.9,195.7,133.1
Агынтай батыра,53.0620564,68.0518484,392,289.0,0.4,2.0,141.1,166.1,192.6,132.7
Орловка,53.1711642,68.0668688,92,267.0,0.61,6.0,138.2,165.8,188.4,131.5
Чистое,55.101256,68.3427794,118,134.0,49.63,36.0,114.0,141.1,148.1,109.2
Шалкар,53.1775137,68.5159591,487,319.0,8.16,-6.0,129.1,163.6,172.4,129.0
Жарколь,52.5101306,66.7043414,59,200.0,0.77,13.0,133.7,161.5,206.4,140.7
Сухорабовка,53.5736874,67.6029499,479,204.0,8.15,25.0,114.8,157.0,177.4,122.5
Становое,54.8205997,68.3186393,187,144.0,36.49,45.0,116.6,137.5,146.6,109.3
Александровка,54.2347464,68.1394609,427,132.0,0.81,25.0,97.7,146.4,151.8,113.5
Дайындык,54.5021537,69.0646453,177,141.0,17.71,40.0,108.0,149.9,150.6,113.4
Береке,54.9407252,69.8863836,154,137.0,39.84,51.0,115.2,147.0,154.4,114.8
Калугино,55.035027,68.7929902,232,128.0,20.09,38.0,114.4,144.5,149.1,110.3
Беловка,55.0665882,68.799088,210,131.0,20.49,36.0,115.6,146.2,149.6,110.6
Коваль,55.0501661,68.2970537,46,138.0,51.67,48.0,114.0,141.1,148.1,109.2
Токты,52.568994,67.4070882,99,260.0,0.29,7.0,149.1,157.0,214.6,136.2
Литвиновка,52.5853205,67.4967383,170,262.0,0.25,6.0,151.3,156.1,214.0,135.5
Салкынколь,52.5590287,67.4251127,242,262.0,0.36,10.0,149.1,157.0,214.6,136.2
Рухловка,52.7000541,67.6423072,50,274.0,0.35,5.0,160.7,156.6,218.8,136.4
Гусаковка,52.7506068,67.6686143,619,279.0,0.08,2.0,158.3,159.0,215.3,136.0
Матвеевка,52.8346101,67.8094625,177,289.0,2.28,7.0,158.0,159.0,213.0,135.7
Константиновка,52.8362175,67.8628921,802,298.0,5.0,16.0,157.8,158.6,211.0,135.4
Целинное,52.9028195,68.0451965,130,361.0,12.85,50.0,152.5,161.7,204.1,134.9
Горное,52.9292208,68.2443023,95,425.0,8.6,100.0,151.3,161.1,199.7,133.9
Красногорка,53.2729127,68.2108926,259,288.0,15.03,21.0,132.4,164.4,181.1,129.5
Галицино,53.3412386,68.2065367,36,291.0,10.59,31.0,132.4,164.4,181.1,129.5
Новоукраинка,53.3163262,67.9793858,858,303.0,13.13,54.0,135.0,165.4,188.4,130.3
Косколь,53.3417894,67.8201055,38,267.0,16.5,13.0,133.8,166.9,192.3,130.2
Заря,53.5154604,68.5305905,83,269.0,8.6,25.0,116.3,168.8,166.2,124.6
Жумысшы,53.5017169,68.5305691,70,273.0,8.67,29.0,116.3,168.8,166.2,124.6
Уголки,53.3217738,68.4860659,58,290.0,14.44,-16.0,120.4,167.0,168.8,127.7
Комаровка,53.3221071,68.2865523,344,298.0,10.59,38.0,124.9,167.5,177.2,129.0
Акан сере,53.3400471,68.3157348,80,281.0,8.57,21.0,124.9,167.5,177.2,129.0
Береславка,52.7426055,67.3025035,112,358.0,9.66,76.0,155.3,157.5,220.8,137.6
Новосветловка,52.7572822,67.5023173,367,336.0,4.53,31.0,150.0,161.4,219.2,136.8
Баян,53.0021046,67.9594087,139,308.0,8.59,0.0,150.2,163.3,199.5,134.4
Шолакозек,53.5661593,68.1713676,63,246.0,14.58,12.0,120.2,167.7,171.6,123.5
Егиндыагаш,53.6037617,68.0490588,90,217.0,20.73,18.0,123.3,165.1,176.0,123.4
Сарыбулак,53.4724157,68.1568193,69,278.0,11.48,20.0,122.1,165.6,175.9,125.4
Шоккарагай,53.4446403,68.0835846,111,275.0,14.91,15.0,127.9,165.6,181.6,127.7
Междуозёрное,53.4500592,67.9525852,40,229.0,23.55,-31.0,128.5,163.4,181.2,125.7
Колесниковка,53.3616932,67.9582929,62,283.0,17.73,34.0,131.6,164.3,184.3,127.9
Елецкое,53.405541,67.9525852,321,260.0,22.53,11.0,131.6,164.3,184.3,127.9
Айыртауское,53.3851202,67.9955864,101,300.0,20.73,40.0,131.6,164.3,184.3,127.9
Сырымбет,53.4818786,67.9940414,430,237.0,21.75,-23.0,128.5,163.4,181.2,125.7
Сулуколь,53.5268526,67.8197837,96,236.0,22.9,58.0,129.2,156.1,182.4,125.2
Прекрасное,53.3757157,67.4134022,10,206.0,0.4,8.0,125.9,160.2,188.7,127.0
Никольское,53.2335395,67.518239,109,241.0,5.1,17.0,139.0,162.2,202.8,132.0
Никольско-Бурлукское,53.2128178,67.6370072,253,234.0,0.32,1.0,138.1,164.6,201.0,132.0
Всеволодовка,53.4379945,67.4226665,148,204.0,0.45,9.0,125.9,160.2,188.7,127.0
Бурлык,53.336985,67.4790358,130,244.0,1.45,26.0,129.9,161.4,195.5,129.7
Аксёновка,53.207986,67.4355411,293,250.0,10.94,28.0,136.8,161.1,202.8,132.2
Светлое,53.7956828,68.2084894,246,186.0,0.54,4.0,105.1,159.9,160.8,119.1
Укили Ыбырай,53.7074529,68.5959291,152,213.0,11.77,-1.0,103.6,168.0,156.0,120.4
Кумтоккен,53.7638582,68.5752975,243,208.0,13.87,-5.0,96.8,165.0,152.6,118.7
Камсакты,53.5797163,68.4649343,266,232.0,0.44,8.0,112.8,168.0,163.1,122.8
Бирлестик,53.5842513,68.3524274,389,235.0,4.61,8.0,114.0,167.9,166.4,123.2
Альжан,53.0645321,68.643372,152,389.0,14.08,58.0,130.5,161.3,172.7,129.2
Заря,53.0150673,68.6056709,136,388.0,10.79,13.0,135.3,161.4,178.0,130.4
Ботай,53.3041595,67.6472211,38,261.0,4.87,39.0,130.5,163.8,194.7,129.7
Каратал,53.3910836,67.6432514,285,253.0,12.11,28.0,125.3,160.6,188.4,127.1
Высокое,53.2772496,67.6776695,61,259.0,6.09,28.0,132.7,165.7,193.6,130.0
Каракамыс,53.6986121,68.268013,147,208.0,3.09,9.0,109.3,165.0,164.1,121.3
Даукара,53.6542022,68.1358337,274,213.0,12.76,14.0,114.1,162.3,168.3,121.3
Жаксы Жалгызтау,52.6421651,68.2249474,132,370.0,1.03,9.0,56.7,151.1,205.0,132.8
Сарысай,53.0826834,67.7342748,70,282.0,5.58,44.0,144.9,166.0,204.3,133.7
Петропавловка,53.0067014,67.695136,46,289.0,14.1,51.0,152.8,164.9,209.7,135.6
Карловка,53.0192238,67.7919101,42,311.0,13.37,74.0,152.1,164.5,206.1,135.2
Бурлык,53.1656074,67.9684638,56,260.0,0.71,5.0,137.7,167.9,192.2,132.0
Кутузовка,53.1910447,67.8534507,148,263.0,0.43,12.0,138.2,167.9,194.9,132.1
Кирилловка,53.1477267,67.7912511,749,254.0,0.63,12.0,143.6,167.0,201.5,133.6
Каменный Брод,53.0945653,67.6908874,497,257.0,4.71,20.0,144.9,166.0,204.3,133.7
Сарытубек,53.2005831,67.9444312,43,264.0,0.6,10.0,138.2,167.9,194.9,132.1
Уялы,54.1629868,72.2976779,350,128.0,36.68,78.0,79.8,142.0,132.7,112.1
Аксары,54.2971934,72.2644614,166,121.0,49.69,71.0,89.6,143.1,135.2,112.5
Ульгили,53.597446,72.0809125,252,98.0,32.67,-16.0,68.8,133.7,121.0,109.0
Тугуржап,53.5150011,71.9287347,37,128.0,22.45,-18.0,65.5,132.7,118.7,108.0
Майское,53.8957917,72.2666072,411,95.0,27.75,45.0,80.7,136.1,128.0,111.1
Кызылту,53.718933,71.5046024,387,109.0,19.09,-5.0,69.8,134.2,123.8,109.9
Кулыколь,53.7199259,71.9975228,671,66.0,32.46,-48.0,69.8,134.2,123.8,109.9
Карашилик,53.7794565,72.0460653,266,64.0,38.99,-50.0,65.9,133.2,126.8,110.9
Киши Караой,54.1047789,71.3787102,320,86.0,50.87,1.0,100.8,143.3,131.2,112.3
Байтус,53.989253,71.1807632,125,80.0,34.17,-19.0,85.5,145.2,132.6,113.4
Кенащы,54.0204148,71.0951686,203,93.0,30.37,8.0,91.0,144.7,133.7,114.1
Ащиколь,53.5948481,71.1249303,321,138.0,21.92,37.0,72.8,137.8,123.1,110.1
Безлесное,54.1278581,69.456017,88,134.0,25.74,-1.0,97.1,169.3,146.6,117.8
Каратомар,54.5032807,69.2173004,225,140.0,24.11,40.0,107.8,151.4,151.5,113.9
Амангельды,54.3259971,69.4720244,42,137.0,41.61,2.0,105.4,160.3,151.2,116.9
Степное,54.229668,69.52775,142,135.0,30.59,0.0,103.8,164.5,148.9,117.3
Южное,54.1012926,69.6309163,85,143.0,15.16,8.0,99.1,169.5,147.4,118.0
Борки,54.6260838,69.7526908,10,132.0,46.97,36.0,113.7,150.4,154.3,115.3
Барыколь,54.1755982,69.9659586,53,141.0,21.41,5.0,98.0,162.8,150.4,118.2
Кучковка,54.1470035,69.7863578,91,140.0,16.26,5.0,110.7,166.8,148.6,118.4
Добровольское,54.4030707,69.5706224,249,140.0,46.92,5.0,108.2,156.7,153.0,116.7
Новороссийское,54.3709461,69.9273991,52,134.0,42.15,-1.0,109.9,159.1,152.6,117.3
Талапкер,54.431638,68.3590364,41,124.0,8.09,17.0,100.9,144.2,146.2,111.1
Трудовое,54.5783551,68.4486866,273,140.0,15.44,38.0,111.4,139.6,146.8,110.7
Владимировка,54.4874042,68.1685352,41,143.0,20.04,35.0,101.4,141.4,146.5,110.5
Поляковка,54.3841563,68.4238815,43,115.0,1.68,11.0,100.9,144.2,146.2,111.1
Амангельдинское,54.355137,68.3443915,475,121.0,1.77,-1.0,100.5,143.3,146.3,111.0
Жаркайын,54.1861968,67.8326797,80,120.0,0.39,11.0,103.1,146.6,155.0,114.1
Мектеп,54.0520573,67.6722836,171,128.0,0.61,9.0,103.9,147.8,159.1,115.7
Новоандреевка,54.6872164,68.4011149,58,137.0,23.11,38.0,109.0,142.2,147.1,110.3
Бостандык,54.5696112,68.1605315,214,144.0,27.53,37.0,102.9,141.1,146.4,109.9
Бексеит,54.6072476,68.0857944,356,143.0,33.7,36.0,103.9,140.8,146.3,109.6
Луговое,54.3862681,68.5906505,40,116.0,1.55,8.0,101.4,146.4,146.8,111.7
Тонкошуровка,53.9038831,68.6848497,93,168.0,26.84,12.0,95.6,160.5,149.1,117.3
Степное,53.8285471,68.745017,79,174.0,27.05,-39.0,93.6,165.7,150.2,118.4
Ивано-Петровка,53.9233972,67.9904365,284,176.0,11.58,7.0,108.5,155.1,161.3,117.5
Лузинка,53.9194799,67.8829765,97,179.0,14.06,58.0,107.9,154.0,162.9,117.7
Актас,53.8510077,68.2069015,170,180.0,3.46,6.0,102.1,155.9,157.8,117.3
Карагай,53.8888116,68.2977962,121,185.0,7.29,18.0,99.0,157.1,156.0,117.3
Алабие,54.1109933,68.2352685,103,159.0,12.67,3.0,99.6,146.8,153.0,114.3
Черуновка,54.0460356,67.9920673,175,163.0,15.23,54.0,103.3,150.5,158.7,116.3
Тауагаш,54.3952761,67.8949713,283,148.0,20.62,38.0,99.9,142.1,148.2,111.1
Бирлик,54.2427105,68.1035614,155,118.0,0.57,13.0,97.7,146.4,151.8,113.5
Мадениет,54.2982828,68.1356191,29,130.0,4.4,19.0,100.3,143.5,149.2,112.3
Леонидовка,54.0768654,68.6955785,56,146.0,26.11,-10.0,92.2,156.7,147.6,115.2
Советское,54.0462372,68.4159851,209,163.0,7.98,7.0,41.8,157.0,152.0,115.5
Амангельды,54.1774318,67.9381871,60,134.0,0.52,29.0,102.5,147.2,154.2,114.0
Сарыман,54.310565,67.8216075,28,149.0,12.55,39.0,102.2,144.4,151.9,112.6
Ульги,54.3670585,67.1712684,27,158.0,42.73,39.0,108.8,141.5,153.1,111.3
Баян,54.3207286,67.4699591,440,156.0,25.99,42.0,110.5,145.5,154.8,112.8
Баймаганбета Изтолина,54.2579298,67.2894144,60,156.0,28.91,37.0,108.2,142.4,155.5,112.9
Архангелка,54.3835815,67.3846864,434,155.0,34.61,41.0,108.9,142.6,152.4,111.2
Айтуар,54.3206785,67.2158145,158,153.0,37.08,34.0,110.1,142.7,155.9,112.9
Озерное,54.2726424,66.2366795,430,171.0,88.94,53.0,107.6,139.6,154.3,112.4
Каракамыс,54.2530914,66.3540744,59,160.0,81.18,42.0,111.2,139.5,156.2,112.5
Сабит,54.4945581,66.6364574,96,164.0,78.59,45.0,109.8,139.2,150.1,108.8
Ольговка,54.3638081,66.6235828,36,162.0,72.24,47.0,113.6,139.4,154.1,110.6
Жанажол,54.3931274,66.490159,242,156.0,82.32,32.0,111.9,139.2,153.5,110.4
Бауманское,54.2327534,66.2374734,160,162.0,90.08,29.0,107.0,139.5,158.0,114.6
Майбалык,54.281738,66.7903089,164,162.0,58.76,47.0,113.5,139.2,157.2,112.8
Октябрь,54.6526087,67.7450037,25,141.0,50.72,31.0,107.0,137.2,145.6,107.2
Симаки,54.7320175,67.8026175,49,148.0,56.0,40.0,104.2,137.0,145.5,107.7
Новорыбинка,54.6625883,67.4094486,359,147.0,58.54,33.0,106.3,136.5,145.8,106.7
Миролюбово,54.6953399,67.4625349,145,146.0,60.53,32.0,107.3,136.6,145.6,106.6
Петровка,54.4954928,66.9772911,226,152.0,61.7,33.0,111.2,140.5,151.3,110.2
Мирное,54.5739026,67.3085975,416,144.0,53.43,30.0,108.4,137.8,148.0,108.2
Железное,54.7768806,67.3440456,361,148.0,71.84,34.0,108.8,136.7,144.3,106.1
Троицкое,54.4676933,67.6668548,535,148.0,32.32,34.0,102.8,139.1,148.4,109.6
Озерное,53.8539284,68.8841164,321,164.0,36.17,-49.0,95.4,163.5,146.8,117.7
Малое Белое,54.9002536,69.2763519,53,136.0,9.43,39.0,117.9,145.6,152.3,111.7
Гончаровка,55.2013817,69.4533562,97,131.0,0.74,43.0,125.8,149.1,154.6,112.7
Новогеоргиевка,55.0711684,69.8627042,29,136.0,30.23,51.0,119.9,149.8,155.2,114.2
Кондыбай,53.7484063,72.5124692,401,128.0,17.68,58.0,69.8,134.2,123.8,109.9
Кобенсай,53.7464014,72.7824497,373,76.0,0.19,3.0,69.8,134.2,123.8,109.9
Кузексай,53.8505015,72.6961898,108,57.0,7.12,17.0,80.7,136.1,128.0,111.1
Жас Улан,53.4194052,72.7573012,273,111.0,36.05,41.0,71.7,135.5,117.0,107.3
Карашилик,53.4267191,72.552123,145,124.0,38.31,54.0,71.7,135.5,117.0,107.3
Коктерек,53.4759917,73.1992435,251,124.0,27.35,42.0,65.5,132.7,118.7,108.0
Каратерек,53.9206425,73.5117101,181,128.0,2.71,6.0,80.7,136.1,128.0,111.1
Жаскайрат,53.0771667,73.5541105,139,79.0,4.37,14.0,73.4,142.2,112.0,106.6
Тлеусай,53.7318571,73.2736587,200,88.0,0.74,21.0,69.8,134.2,123.8,109.9
Амангельды,53.8235571,73.3421087,37,122.0,10.56,54.0,65.9,133.2,126.8,110.9
Кулыколь,52.7802874,73.7572288,718,82.0,0.96,2.0,62.6,139.5,108.3,106.1
Каратал,52.7425276,73.7021255,204,83.0,3.41,3.0,66.0,140.6,107.4,105.6
Береке,52.7437356,73.590846,152,86.0,7.31,0.0,66.0,140.6,107.4,105.6
Суатколь,54.1412345,66.9830417,10,162.0,39.83,38.0,111.1,143.3,162.9,116.4
Жаркен,54.0364451,67.0563389,248,165.0,29.49,47.0,110.3,144.5,164.9,117.2
Интымак,53.9418918,67.0826911,50,163.0,23.95,41.0,108.3,142.9,167.6,118.0
Дмитриевка,53.8988767,67.004671,454,167.0,28.17,45.0,107.4,142.5,167.6,118.2
Акжан,53.8024377,66.6982555,343,175.0,38.0,42.0,111.9,139.9,169.9,121.0
Рассвет,53.803971,66.5284824,35,180.0,48.02,45.0,106.7,138.8,170.0,122.0
Ракитное,53.9301611,66.8209458,50,168.0,39.35,35.0,105.0,142.4,167.8,119.1
Степное,53.8946412,66.8524809,469,166.0,35.09,33.0,106.5,142.3,167.7,118.6
Дружба,53.8469571,66.9298267,266,168.0,27.76,35.0,112.7,140.9,170.1,119.8
Северное,53.9985845,66.5322507,10,166.0,58.51,33.0,109.1,138.4,166.0,118.5
Докучаево,53.911973,66.4887856,613,172.0,55.63,39.0,107.4,137.7,167.9,120.3
Аймак,53.4569335,70.1337146,383,236.0,40.78,94.0,65.0,147.7,127.6,114.7
Талдыколь,53.5002747,70.7162904,7,177.0,14.65,35.0,69.1,143.5,121.5,111.2
Золоторунное,53.5743399,70.7659435,16,163.0,8.5,21.0,71.8,141.7,123.4,111.4
Калиновка,53.7243418,70.0766372,327,165.0,21.14,17.0,69.0,151.7,130.6,115.3
Константиновка,53.6939115,70.1492929,209,157.0,26.95,9.0,69.0,151.7,130.6,115.3
Караагаш,53.6301601,70.1149606,665,195.0,28.87,38.0,64.9,147.7,128.9,115.0
Красный Яр,55.3697588,69.3669891,61,96.0,0.5,11.0,127.3,152.2,155.2,112.7
Кустовое,55.1987611,69.3896699,263,102.0,1.81,13.0,120.9,149.7,154.1,112.3
Красноярка,55.2399127,69.4346237,324,99.0,0.46,11.0,120.9,149.7,154.1,112.3
Желяково,55.2908588,69.3978667,115,96.0,0.42,10.0,123.5,151.1,154.7,112.5
Караагаш,54.2256541,66.9441175,48,156.0,47.27,41.0,112.9,142.1,160.1,114.7
Жамбыл,54.2018675,66.9842842,323,158.0,44.01,43.0,113.5,142.1,159.7,114.7
Есперли,54.1121254,66.7873907,121,160.0,48.92,42.0,111.8,143.4,164.0,116.6
Сумное,55.3315612,69.0555095,149,132.0,17.81,44.0,130.5,146.4,152.3,111.6
Остановочный пункт 2603 км,54.8760221,68.8476544,32,131.0,12.25,33.0,112.2,145.0,148.7,110.4
Николаевка,55.196128,68.8156986,15,135.0,25.25,46.0,121.3,145.5,150.2,110.9
Дубровное,55.2754486,68.9101982,160,141.0,25.33,47.0,124.9,145.5,150.9,110.9
Орёл,54.9648539,68.3253908,37,138.0,46.27,40.0,111.5,139.1,147.1,108.8
Токаревка,54.7259833,68.2347107,113,143.0,34.55,44.0,108.9,139.1,146.4,109.5
Минкесер,54.5993676,67.9434871,796,144.0,39.13,36.0,104.2,138.7,146.4,108.9
Дачное,54.6272266,67.5014376,30,144.0,52.56,30.0,109.3,138.2,147.3,107.5
Степное,54.4578155,67.8199768,82,149.0,28.77,39.0,113.4,135.8,147.8,109.8
Раздольное,54.5642246,67.7935409,94,145.0,40.45,35.0,104.0,138.1,146.5,108.5
Новодубровное,54.8076973,67.9845142,163,146.0,52.98,47.0,107.5,136.6,145.5,108.2
Михайловка,54.9382866,67.8810882,448,139.0,66.38,40.0,107.1,138.0,144.9,107.6
2629 км,54.855286,69.2117075,,138.0,6.74,44.0,119.0,145.1,151.6,111.5
Сарыбулак,52.8805271,67.3163999,40,333.0,15.74,97.0,157.0,160.6,220.8,137.4
Мадениет,53.0012686,67.2152721,9,271.0,10.42,17.0,153.9,161.7,219.6,136.9
Кокалажар,52.9259016,67.0963322,419,246.0,0.54,15.0,152.9,161.1,221.8,137.8
Чернозубовка,52.6929291,66.6287558,271,191.0,0.49,20.0,132.3,164.2,208.8,140.5
Стерлитамак,52.7725291,66.5557902,31,191.0,0.75,24.0,137.5,161.9,208.9,139.5
Григорьевка,52.8004769,66.819501,25,220.0,1.09,26.0,139.5,161.6,214.5,138.9
Возвышенка,52.7977292,66.7524333,333,227.0,1.0,36.0,139.5,161.6,214.5,138.9
Брилёвка,52.767789,66.7150712,24,191.0,0.41,7.0,135.9,162.7,211.3,139.2
Раисовка,52.9180264,67.4657893,606,344.0,21.65,39.0,160.7,161.2,219.0,136.8
Жанасу,53.1061326,67.452007,46,293.0,15.27,55.0,149.2,163.2,209.1,134.2
Урожайное,52.7713953,66.5026458,732,197.0,0.51,31.0,132.3,164.9,207.6,139.6
Степное,52.7552454,66.4173739,36,207.0,5.33,40.0,128.5,166.3,207.1,139.7
Чернобаевка,52.8799684,67.012886,161,230.0,0.22,9.0,149.8,161.6,221.3,138.0
Берёзовка,52.9062602,66.9168747,240,247.0,6.08,25.0,147.3,161.2,218.0,138.1
Сарыадыр,52.7906559,67.0625215,130,258.0,5.81,42.0,152.2,160.7,221.9,138.2
Новоселовка,53.2008338,67.0367521,895,199.0,5.63,-9.0,127.3,156.1,200.8,133.0
Мукур,53.2926321,67.0654879,80,187.0,3.94,49.0,120.2,159.1,194.1,130.3
Шукырколь,53.1243801,67.3033995,391,265.0,16.4,47.0,145.7,160.8,210.6,134.7
Караагаш,53.0428349,67.154194,52,265.0,9.82,44.0,153.9,161.7,219.6,136.9
15 лет Казахстана,53.2095928,67.3511423,126,248.0,14.35,41.0,136.8,161.1,202.8,132.2
Конырсу,52.3559913,66.7162477,22,215.0,3.38,22.0,133.7,161.5,206.4,140.7
Большой Талсай,52.470635,66.76267,16,201.0,0.49,18.0,134.9,159.5,207.6,140.0
Симоновка,52.6464487,66.920633,31,225.0,0.51,12.0,140.3,159.8,213.1,139.3
Князевка,52.7283691,67.1480017,13,299.0,3.49,13.0,151.4,159.5,221.1,138.4
Дубровка,52.6041019,67.1266433,17,271.0,2.77,36.0,144.9,158.4,215.8,138.3
Гаршино,52.5535027,67.0469561,273,239.0,0.67,13.0,146.0,156.8,215.2,138.8
Пески,53.2529089,66.9178988,605,179.0,0.99,37.0,119.5,155.5,192.1,130.5
Конюхово,55.1299613,70.6509694,309,132.0,74.31,42.0,120.8,150.3,152.4,115.3
Малая Возвышенка,54.4139083,70.818371,19,127.0,52.73,40.0,102.4,153.7,148.0,118.2
Александровка,54.4323963,71.0879637,251,126.0,60.92,40.0,97.9,147.9,142.8,115.9
Дюсеке,54.7244325,70.9100427,78,128.0,87.71,41.0,110.1,148.7,150.3,117.5
Сарытомар,54.6385889,70.1635414,216,135.0,74.46,-1.0,113.8,151.1,153.4,115.4
Жастар,54.566559,70.2167163,194,131.0,67.72,-5.0,113.8,151.1,153.4,115.4
Куралай,55.0372697,70.8846804,228,115.0,91.23,34.0,114.3,147.2,151.3,115.4
Рощино,54.6666837,70.3587198,85,133.0,80.21,28.0,113.6,147.7,153.5,115.6
Сулышок,54.7612095,70.6189584,181,130.0,89.67,36.0,115.3,146.5,152.8,116.1
Успенка,54.7637599,70.5079364,367,132.0,84.43,51.0,115.7,146.2,153.4,116.0
Уваковское,54.7205307,70.6706714,57,131.0,85.28,37.0,114.2,149.4,152.4,117.2
Косколь,54.7043543,70.668869,23,129.0,83.48,35.0,114.2,149.4,152.4,117.2
Узунколь,54.462456,70.733238,475,127.0,57.07,40.0,104.0,153.8,150.3,118.0
Куломзино,55.2500656,70.4713725,117,133.0,61.03,45.0,133.7,147.2,153.4,113.9
Урожайное,54.8200002,70.7329845,19,129.0,92.3,48.0,114.9,147.3,152.2,116.3
Пролетарка,54.9735743,70.5453157,250,134.0,73.49,53.0,108.1,148.5,153.5,115.7
Садовка,53.4370231,67.3325872,61,214.0,6.33,19.0,123.8,159.6,188.5,127.2
Рясинка,53.4453564,67.2083044,79,205.0,6.63,72.0,120.7,157.1,188.3,127.5
Двойники,53.5838565,67.3073959,124,188.0,5.45,47.0,117.7,149.7,177.5,122.4
Афанасьевка,53.5032357,67.24092,400,207.0,7.15,74.0,115.2,153.4,182.0,124.6
Жалтыр,53.9634836,67.2003221,231,160.0,17.42,42.0,111.3,144.0,164.8,117.2
Мерген,53.8805149,67.1992492,339,162.0,15.35,40.0,108.2,145.4,167.6,118.1
Коноваловка,53.6485045,67.195301,58,143.0,2.61,7.0,120.0,147.1,177.5,122.6
Городецкое,53.7382034,67.1063804,387,165.0,11.03,32.0,114.9,140.6,174.0,120.9
Баганаты,53.7274141,67.2249126,28,158.0,6.04,25.0,130.6,143.3,174.1,120.9
Коктерек,53.9623475,67.6798582,71,141.0,1.55,19.0,104.3,147.0,162.2,117.0
Аканбарак,53.9128829,67.3781633,688,155.0,4.51,34.0,111.8,146.8,167.7,118.4
Повозочное,54.2425601,67.5386236,701,154.0,17.41,38.0,107.8,146.4,157.6,114.4
Ортаколь,54.2300004,67.4782312,32,157.0,18.17,38.0,107.8,146.4,157.6,114.4
Меней,54.2429612,67.6168584,108,153.0,13.32,37.0,106.5,146.6,156.9,114.3
Бирлик,54.1420941,67.6818752,252,138.0,4.41,24.0,103.9,147.8,159.1,115.7
Енбек,53.7556128,67.95825,56,182.0,14.7,4.0,107.8,157.2,164.6,118.9
Белоглинка,53.6770612,67.826972,21,187.0,25.05,8.0,125.3,154.6,172.3,121.1
Социал,53.6880668,67.3055076,104,164.0,3.78,30.0,130.4,146.1,174.1,120.9
Ровное,53.7714425,67.6053571,73,180.0,12.62,46.0,111.4,151.0,169.8,119.5
Алкаагаш,53.8114974,67.5909376,151,175.0,10.48,41.0,111.4,151.0,169.8,119.5
Кенес,54.0476734,67.5974607,248,141.0,2.84,25.0,106.1,146.5,163.2,117.1
Астаган,54.1140624,67.4065303,125,157.0,14.98,38.0,113.8,141.5,161.2,116.1
Ступинка,54.0147291,67.3786352,227,161.0,11.7,39.0,110.3,143.0,164.4,117.3
Семиполка,54.1257332,67.2814749,522,160.0,23.21,41.0,108.5,145.0,161.6,116.2
Балуан,54.2084526,67.1645093,40,162.0,33.15,47.0,110.3,143.5,158.9,114.6
Крещенка,53.4282278,67.0562982,465,171.0,0.69,37.0,118.1,155.8,187.9,127.6
Белоградовка,53.4953477,66.9956589,99,172.0,6.88,39.0,114.6,147.2,181.8,125.1
